repetition,role,region,task,policy,baseline,cell_id,subject_fold,video_fold,raw_test_rows,n,low,high,accuracy,balanced_accuracy,macro_f1,roc_auc,brier
2,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S2_V2,2,2,11,9,8,1,0.8888888888888888,0.5,0.47058823529411764,0.5,0.2052951388888889
2,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S2_V3,2,3,4,3,2,1,0.6666666666666666,0.5,0.4,0.5,0.22485207100591717
2,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S3_V1,3,1,18,15,9,6,0.6,0.5,0.375,0.5,0.27160493827160503
2,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S3_V2,3,2,8,6,6,0,1.0,,,,0.1040582726326743
2,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S3_V3,3,3,4,4,1,3,0.25,0.5,0.2,0.5,0.4495464852607709
2,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S1_V1,1,1,11,8,5,3,0.625,0.5,0.38461538461538464,0.09999999999999998,0.3452690972222222
2,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S1_V2,1,2,13,10,8,2,0.6,0.5625,0.5238095238095238,0.65625,0.18397633136094677
2,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S1_V3,1,3,6,5,3,2,0.6,0.5,0.375,0.5,0.2613999433106576
2,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S2_V1,2,1,15,15,11,4,0.6666666666666666,0.5340909090909092,0.5341614906832298,0.6363636363636364,0.19269111570247935
2,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S2_V2,2,2,11,9,8,1,0.3333333333333333,0.1875,0.25,0.3125,0.29738006748496254
2,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S2_V3,2,3,4,3,2,1,0.6666666666666666,0.5,0.4,0.25,0.27933925049309666
2,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S3_V1,3,1,18,15,9,6,0.6,0.5,0.375,0.6111111111111112,0.2674380165289257
2,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S3_V2,3,2,8,6,6,0,0.8333333333333334,,,,0.10289283366206446
2,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S3_V3,3,3,4,4,1,3,0.25,0.5,0.2,0.8333333333333333,0.45315917293939284
2,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S1_V1,1,1,11,8,5,3,0.625,0.5,0.38461538461538464,0.09999999999999998,0.34526419686438414
2,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S1_V2,1,2,13,10,8,2,0.6,0.5625,0.5238095238095238,0.65625,0.1839790523535393
2,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S1_V3,1,3,6,5,3,2,0.6,0.5,0.375,0.5,0.26139888498654446
2,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S2_V1,2,1,15,15,11,4,0.7333333333333333,0.5,0.4230769230769231,0.6363636363636364,0.19268442381407144
2,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S2_V2,2,2,11,9,8,1,0.3333333333333333,0.1875,0.25,0.3125,0.29736183342908684
2,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S2_V3,2,3,4,3,2,1,0.6666666666666666,0.5,0.4,0.25,0.279273413626864
2,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S3_V1,3,1,18,15,9,6,0.6,0.5,0.375,0.6111111111111112,0.26743751674633137
2,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S3_V2,3,2,8,6,6,0,0.8333333333333334,,,,0.10287025139345307
2,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S3_V3,3,3,4,4,1,3,0.25,0.5,0.2,0.8333333333333333,0.45305767172863803
2,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S1_V1,1,1,11,11,8,3,0.7272727272727273,0.5,0.42105263157894735,0.5,0.20601072452924304
2,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S1_V2,1,2,13,13,11,2,0.8461538461538461,0.5,0.4583333333333333,0.5,0.16537775133848903
2,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S1_V3,1,3,6,6,4,2,0.6666666666666666,0.5,0.4,0.5,0.2370562130177514
2,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S2_V1,2,1,15,15,11,4,0.7333333333333333,0.5,0.4230769230769231,0.5,0.1972251127297954
2,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S2_V2,2,2,11,11,10,1,0.9090909090909091,0.5,0.47619047619047616,0.5,0.15450361604207757
2,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S2_V3,2,3,4,4,3,1,0.75,0.5,0.42857142857142855,0.5,0.1884
2,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S3_V1,3,1,18,18,12,6,0.6666666666666666,0.5,0.4,0.5,0.24682814302191464
2,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S3_V2,3,2,8,8,8,0,1.0,,,,0.0771604938271605
2,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S3_V3,3,3,4,4,1,3,0.25,0.5,0.2,0.5,0.4900000000000001
2,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S1_V1,1,1,11,11,8,3,0.7272727272727273,0.5,0.42105263157894735,0.125,0.2627659628840266
2,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S1_V2,1,2,13,13,11,2,0.6923076923076923,0.6136363636363636,0.5666666666666667,0.7272727272727273,0.1521103186586141
2,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S1_V3,1,3,6,6,4,2,0.6666666666666666,0.5,0.4,0.625,0.23165769575804182
2,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S2_V1,2,1,15,15,11,4,0.7333333333333333,0.5,0.4230769230769231,0.6363636363636364,0.18824609733700645
2,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S2_V2,2,2,11,11,10,1,0.36363636363636365,0.2,0.26666666666666666,0.3,0.22377622377622375
2,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S2_V3,2,3,4,4,3,1,0.75,0.5,0.42857142857142855,0.5,0.18500434027777776
2,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S3_V1,3,1,18,18,12,6,0.6666666666666666,0.5,0.4,0.6666666666666667,0.2314814814814815
2,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S3_V2,3,2,8,8,8,0,0.625,,,,0.13073224852071008
2,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S3_V3,3,3,4,4,1,3,0.25,0.5,0.2,0.8333333333333333,0.4871640181126918
2,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S1_V1,1,1,11,11,8,3,0.7272727272727273,0.5,0.42105263157894735,0.125,0.26279958104283135
2,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S1_V2,1,2,13,13,11,2,0.6923076923076923,0.6136363636363636,0.5666666666666667,0.7272727272727273,0.15214775846859224
2,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S1_V3,1,3,6,6,4,2,0.6666666666666666,0.5,0.4,0.625,0.2316394628933756
2,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S2_V1,2,1,15,15,11,4,0.7333333333333333,0.5,0.4230769230769231,0.6363636363636364,0.18824616822923007
2,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S2_V2,2,2,11,11,10,1,0.36363636363636365,0.2,0.26666666666666666,0.3,0.22382272794155098
2,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S2_V3,2,3,4,4,3,1,0.75,0.5,0.42857142857142855,0.5,0.18499842160637284
2,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S3_V1,3,1,18,18,12,6,0.6666666666666666,0.5,0.4,0.6666666666666667,0.23147869515512934
2,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S3_V2,3,2,8,8,8,0,0.625,,,,0.13076810815231021
2,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S3_V3,3,3,4,4,1,3,0.25,0.5,0.2,0.8333333333333333,0.4871439027234515
2,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S1_V1,1,1,11,11,5,6,0.45454545454545453,0.5,0.3125,0.5,0.27858835266242676
2,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S1_V2,1,2,13,13,8,5,0.6153846153846154,0.5,0.38095238095238093,0.5,0.23964673042602844
2,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S1_V3,1,3,6,6,3,3,0.5,0.5,0.3333333333333333,0.5,0.27366863905325445
2,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S2_V1,2,1,15,15,11,4,0.7333333333333333,0.5,0.4230769230769231,0.5,0.21886923343739173
2,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S2_V2,2,2,11,11,8,3,0.2727272727272727,0.5,0.21428571428571427,0.5,0.2689618074233459
2,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S2_V3,2,3,4,4,2,2,0.5,0.5,0.3333333333333333,0.5,0.25360000000000005
2,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S3_V1,3,1,18,18,9,9,0.5,0.5,0.3333333333333333,0.5,0.263840830449827
2,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S3_V2,3,2,8,8,6,2,0.75,0.5,0.42857142857142855,0.5,0.2152777777777778
2,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S3_V3,3,3,4,4,1,3,0.25,0.5,0.2,0.5,0.3396
2,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S1_V1,1,1,11,11,5,6,0.45454545454545453,0.5,0.3125,0.23333333333333328,0.3133363204201457
2,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S1_V2,1,2,13,13,8,5,0.46153846153846156,0.4125,0.40522875816993464,0.43750000000000006,0.24702995867768593
2,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S1_V3,1,3,6,6,3,3,0.5,0.5,0.3333333333333333,0.3888888888888889,0.28311938428239847
2,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S2_V1,2,1,15,15,11,4,0.6666666666666666,0.5340909090909092,0.5341614906832298,0.43181818181818177,0.23195592286501376
2,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S2_V2,2,2,11,11,8,3,0.18181818181818182,0.22916666666666666,0.18181818181818182,0.2708333333333333,0.36148466917697686
2,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S2_V3,2,3,4,4,2,2,0.25,0.25,0.2,0.375,0.3287157600308642
2,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S3_V1,3,1,18,18,9,9,0.5,0.5,0.3333333333333333,0.5,0.2649074074074074
2,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S3_V2,3,2,8,8,6,2,0.875,0.9166666666666667,0.8545454545454545,0.9166666666666667,0.15748520710059172
2,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S3_V3,3,3,4,4,1,3,0.25,0.5,0.2,0.8333333333333333,0.3344653765645692
2,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S1_V1,1,1,11,11,5,6,0.45454545454545453,0.5,0.3125,0.23333333333333328,0.313322180441328
2,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S1_V2,1,2,13,13,8,5,0.6153846153846154,0.5,0.38095238095238093,0.43750000000000006,0.24702847692099064
2,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S1_V3,1,3,6,6,3,3,0.5,0.5,0.3333333333333333,0.3888888888888889,0.2831302760817364
2,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S2_V1,2,1,15,15,11,4,0.6666666666666666,0.5340909090909092,0.5341614906832298,0.43181818181818177,0.23194046000263016
2,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S2_V2,2,2,11,11,8,3,0.18181818181818182,0.22916666666666666,0.18181818181818182,0.2708333333333333,0.3614949466173434
2,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S2_V3,2,3,4,4,2,2,0.25,0.25,0.2,0.375,0.32872083935624447
2,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S3_V1,3,1,18,18,9,9,0.5,0.5,0.3333333333333333,0.5,0.2649103822410001
2,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S3_V2,3,2,8,8,6,2,0.875,0.9166666666666667,0.8545454545454545,0.9166666666666667,0.1574852006058857
2,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S3_V3,3,3,4,4,1,3,0.25,0.5,0.2,0.8333333333333333,0.33444772140864076
2,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S1_V1,1,1,11,10,4,6,0.6,0.5,0.375,0.5,0.2404432132963989
2,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S1_V2,1,2,13,11,9,2,0.18181818181818182,0.5,0.15384615384615385,0.5,0.43705610795454547
2,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S1_V3,1,3,6,4,4,0,0.0,,,,0.40214158239143366
2,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S2_V1,2,1,15,12,3,9,0.25,0.5,0.2,0.5,0.36111111111111116
2,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S2_V2,2,2,11,8,5,3,0.375,0.5,0.2727272727272727,0.5,0.26953125
2,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S2_V3,2,3,4,2,0,2,1.0,,,,0.22675736961451246
2,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S3_V1,3,1,18,15,5,10,0.3333333333333333,0.5,0.25,0.5,0.37173333333333336
2,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S3_V2,3,2,8,6,2,4,0.6666666666666666,0.5,0.4,0.5,0.22576530612244897
2,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S3_V3,3,3,4,3,1,2,0.3333333333333333,0.5,0.25,0.5,0.25421376164981163
2,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S1_V1,1,1,11,10,4,6,0.4,0.375,0.375,0.4375,0.3381944444444445
2,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S1_V2,1,2,13,11,9,2,0.18181818181818182,0.5,0.15384615384615385,0.4722222222222222,0.45641373883586217
2,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S1_V3,1,3,6,4,4,0,0.0,,,,0.5636094674556213
2,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S2_V1,2,1,15,12,3,9,0.25,0.5,0.2,0.5000000000000001,0.35758574263038545
2,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S2_V2,2,2,11,8,5,3,0.375,0.5,0.2727272727272727,0.0,0.32322150915081427
2,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S2_V3,2,3,4,2,0,2,0.5,,,,0.18303854875283446
2,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S3_V1,3,1,18,15,5,10,0.3333333333333333,0.5,0.25,0.67,0.32908641975308645
2,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S3_V2,3,2,8,6,2,4,0.3333333333333333,0.25,0.25,0.375,0.31281249999999994
2,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S3_V3,3,3,4,3,1,2,0.6666666666666666,0.5,0.4,1.0,0.22162253331084503
2,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S1_V1,1,1,11,10,4,6,0.4,0.375,0.375,0.4375,0.33820221843163356
2,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S1_V2,1,2,13,11,9,2,0.18181818181818182,0.5,0.15384615384615385,0.4722222222222222,0.4564237311031135
2,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S1_V3,1,3,6,4,4,0,0.0,,,,0.5636252763728317
2,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S2_V1,2,1,15,12,3,9,0.25,0.5,0.2,0.5000000000000001,0.35762154257370815
2,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S2_V2,2,2,11,8,5,3,0.375,0.5,0.2727272727272727,0.0,0.3232836705992531
2,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S2_V3,2,3,4,2,0,2,0.5,,,,0.18303696712871448
2,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S3_V1,3,1,18,15,5,10,0.3333333333333333,0.5,0.25,0.67,0.3290435701077141
2,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S3_V2,3,2,8,6,2,4,0.3333333333333333,0.25,0.25,0.375,0.3128175343826868
2,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S3_V3,3,3,4,3,1,2,0.6666666666666666,0.5,0.4,1.0,0.22162993231208508
2,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S1_V1,1,1,11,11,5,6,0.45454545454545453,0.5,0.3125,0.5,0.2669908966205263
2,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S1_V2,1,2,13,13,11,2,0.15384615384615385,0.5,0.13333333333333333,0.5,0.29593190866242625
2,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S1_V3,1,3,6,6,6,0,0.0,,,,0.25
2,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S2_V1,2,1,15,15,6,9,0.4,0.5,0.2857142857142857,0.5,0.35691987513007284
2,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S2_V2,2,2,11,11,8,3,0.7272727272727273,0.5,0.42105263157894735,0.5,0.23399677245831096
2,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S2_V3,2,3,4,4,2,2,0.5,0.5,0.3333333333333333,0.5,0.25360000000000005
2,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S3_V1,3,1,18,18,8,10,0.4444444444444444,0.5,0.3076923076923077,0.5,0.36918492887351023
2,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S3_V2,3,2,8,8,4,4,0.5,0.5,0.3333333333333333,0.5,0.2507716049382716
2,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S3_V3,3,3,4,4,2,2,0.5,0.5,0.3333333333333333,0.5,0.26
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S1_V1,1,1,11,11,5,6,0.5454545454545454,0.5666666666666667,0.5299145299145299,0.5,0.28482894952788695
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S1_V2,1,2,13,13,11,2,0.15384615384615385,0.5,0.13333333333333333,0.47727272727272724,0.29947751112523835
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S1_V3,1,3,6,6,6,0,0.16666666666666666,,,,0.291641747476042
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S2_V1,2,1,15,15,6,9,0.4,0.5,0.2857142857142857,0.3333333333333333,0.36230996837057444
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S2_V2,2,2,11,11,8,3,0.8181818181818182,0.7708333333333333,0.7708333333333333,0.8958333333333333,0.1915008068854223
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S2_V3,2,3,4,4,2,2,0.5,0.5,0.5,0.625,0.2505907600308642
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S3_V1,3,1,18,18,8,10,0.4444444444444444,0.5,0.3076923076923077,0.7250000000000001,0.33787037037037043
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S3_V2,3,2,8,8,4,4,0.625,0.625,0.6190476190476191,0.5,0.2686612426035503
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S3_V3,3,3,4,4,2,2,0.5,0.5,0.3333333333333333,1.0,0.20791618608227608
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S1_V1,1,1,11,11,5,6,0.5454545454545454,0.5666666666666667,0.5299145299145299,0.5,0.28482939956570646
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S1_V2,1,2,13,13,11,2,0.15384615384615385,0.5,0.13333333333333333,0.47727272727272724,0.2994666325104535
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S1_V3,1,3,6,6,6,0,0.16666666666666666,,,,0.29162917044694886
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S2_V1,2,1,15,15,6,9,0.4,0.5,0.2857142857142857,0.16666666666666666,0.3623482438677084
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S2_V2,2,2,11,11,8,3,0.8181818181818182,0.7708333333333333,0.7708333333333333,0.8958333333333333,0.1914961119460365
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S2_V3,2,3,4,4,2,2,0.5,0.5,0.5,0.625,0.25057428668411946
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S3_V1,3,1,18,18,8,10,0.4444444444444444,0.5,0.3076923076923077,0.7250000000000001,0.33787728756069463
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S3_V2,3,2,8,8,4,4,0.625,0.625,0.6190476190476191,0.5,0.26865943056582475
2,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S3_V3,3,3,4,4,2,2,0.5,0.5,0.3333333333333333,1.0,0.20791905462175186
2,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S1_V1,1,1,11,11,4,7,0.6363636363636364,0.5,0.3888888888888889,0.5,0.23593964334705075
2,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S1_V2,1,2,13,13,9,4,0.3076923076923077,0.5,0.23529411764705882,0.5,0.436553333638402
2,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S1_V3,1,3,6,6,4,2,0.3333333333333333,0.5,0.25,0.5,0.36526134122287973
2,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S2_V1,2,1,15,15,3,12,0.2,0.5,0.16666666666666666,0.5,0.25993756503642046
2,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S2_V2,2,2,11,11,5,6,0.5454545454545454,0.5,0.35294117647058826,0.5,0.2570677186061802
2,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S2_V3,2,3,4,4,0,4,1.0,,,,0.16000000000000003
2,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S3_V1,3,1,18,18,5,13,0.2777777777777778,0.5,0.21739130434782608,0.5,0.26393694732795075
2,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S3_V2,3,2,8,8,2,6,0.75,0.5,0.42857142857142855,0.5,0.19058641975308643
2,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S3_V3,3,3,4,4,1,3,0.75,0.5,0.42857142857142855,0.5,0.2164
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S1_V1,1,1,11,11,4,7,0.36363636363636365,0.3392857142857143,0.3418803418803419,0.3928571428571428,0.33648226800529035
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S1_V2,1,2,13,13,9,4,0.3076923076923077,0.5,0.23529411764705882,0.25,0.45478005152315226
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S1_V3,1,3,6,6,4,2,0.3333333333333333,0.5,0.25,0.0625,0.4787118914377661
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S2_V1,2,1,15,15,3,12,0.5333333333333333,0.5833333333333333,0.49760765550239233,0.5000000000000001,0.25126007550249974
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S2_V2,2,2,11,11,5,6,0.5454545454545454,0.5,0.35294117647058826,0.08333333333333333,0.35879505110274346
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S2_V3,2,3,4,4,0,4,1.0,,,,0.1431327160493827
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S3_V1,3,1,18,18,5,13,0.6111111111111112,0.5461538461538462,0.5418181818181818,0.5,0.27462962962962967
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S3_V2,3,2,8,8,2,6,0.75,0.5,0.42857142857142855,0.29166666666666663,0.2553772189349113
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S3_V3,3,3,4,4,1,3,0.5,0.3333333333333333,0.3333333333333333,0.0,0.25055534196249307
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S1_V1,1,1,11,11,4,7,0.36363636363636365,0.3392857142857143,0.3418803418803419,0.3928571428571428,0.33654237588156416
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S1_V2,1,2,13,13,9,4,0.3076923076923077,0.5,0.23529411764705882,0.25,0.4548460377868839
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S1_V3,1,3,6,6,4,2,0.3333333333333333,0.5,0.25,0.0625,0.47870073521315176
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S2_V1,2,1,15,15,3,12,0.5333333333333333,0.5833333333333333,0.49760765550239233,0.5000000000000001,0.25125952031707144
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S2_V2,2,2,11,11,5,6,0.5454545454545454,0.5,0.35294117647058826,0.08333333333333333,0.3588008338738144
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S2_V3,2,3,4,4,0,4,1.0,,,,0.14310796949655993
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S3_V1,3,1,18,18,5,13,0.6111111111111112,0.5461538461538462,0.5418181818181818,0.5,0.2746395963668069
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S3_V2,3,2,8,8,2,6,0.75,0.5,0.42857142857142855,0.29166666666666663,0.2553714894248941
2,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S3_V3,3,3,4,4,1,3,0.5,0.3333333333333333,0.3333333333333333,0.0,0.2505880425472412
3,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S1_V1,1,1,19,15,9,6,0.6,0.5,0.375,0.5,0.2728515625
3,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S1_V2,1,2,9,7,4,3,0.5714285714285714,0.5,0.36363636363636365,0.5,0.26142857142857145
3,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S1_V3,1,3,5,5,4,1,0.8,0.5,0.4444444444444444,0.5,0.1625
3,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S2_V1,2,1,6,5,3,2,0.6,0.5,0.375,0.5,0.25202913631633717
3,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S2_V2,2,2,17,12,10,2,0.8333333333333334,0.5,0.45454545454545453,0.5,0.16349480968858132
3,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S2_V3,2,3,1,1,1,0,1.0,,,,0.10662224073302787
3,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S3_V1,3,1,12,11,8,3,0.7272727272727273,0.5,0.42105263157894735,0.5,0.19941818181818183
3,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S3_V2,3,2,17,16,12,4,0.75,0.5,0.42857142857142855,0.5,0.19674556213017752
