relative_path,category,modality,sampling_rate,channels,data_shape,timestamps_shape
DEJA-VU/segments/sub-P008/S001_quadrant_B_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[49498, 7]",[49498]
DEJA-VU/segments/sub-P008/S001_quadrant_B_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[84478, 2]",[84478]
DEJA-VU/segments/sub-P008/S001_quadrant_B_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1650, 1]",[1650]
DEJA-VU/segments/sub-P008/S001_quadrant_C_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[101884, 4]",[101884]
DEJA-VU/segments/sub-P008/S001_quadrant_C_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[59697, 7]",[59697]
DEJA-VU/segments/sub-P008/S001_quadrant_C_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[101885, 2]",[101885]
DEJA-VU/segments/sub-P008/S001_quadrant_C_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1990, 1]",[1990]
DEJA-VU/segments/sub-P008/S001_transition_B_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P008/S001_transition_B_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P008/S001_transition_B_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68093, 2]",[68093]
DEJA-VU/segments/sub-P008/S001_transition_B_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P008/S001_transition_C_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68093, 4]",[68093]
DEJA-VU/segments/sub-P008/S001_transition_C_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P008/S001_transition_C_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68093, 2]",[68093]
DEJA-VU/segments/sub-P008/S001_transition_C_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P008/S001_transition_D_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P008/S001_transition_D_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P008/S001_transition_D_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P008/S001_transition_D_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P009/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94204, 4]",[94204]
DEJA-VU/segments/sub-P009/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P009/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94205, 2]",[94205]
DEJA-VU/segments/sub-P009/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P009/S001_quadrant_A_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[89084, 4]",[89084]
DEJA-VU/segments/sub-P009/S001_quadrant_A_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[52198, 7]",[52198]
DEJA-VU/segments/sub-P009/S001_quadrant_A_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[89085, 2]",[89085]
DEJA-VU/segments/sub-P009/S001_quadrant_A_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1740, 1]",[1740]
DEJA-VU/segments/sub-P009/S001_quadrant_B_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[88060, 4]",[88060]
DEJA-VU/segments/sub-P009/S001_quadrant_B_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[51598, 7]",[51598]
DEJA-VU/segments/sub-P009/S001_quadrant_B_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[88062, 2]",[88062]
DEJA-VU/segments/sub-P009/S001_quadrant_B_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1720, 1]",[1720]
DEJA-VU/segments/sub-P009/S001_quadrant_C_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[101884, 4]",[101884]
DEJA-VU/segments/sub-P009/S001_quadrant_C_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[59697, 7]",[59697]
DEJA-VU/segments/sub-P009/S001_quadrant_C_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[101885, 2]",[101885]
DEJA-VU/segments/sub-P009/S001_quadrant_C_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1990, 1]",[1990]
DEJA-VU/segments/sub-P009/S001_transition_B_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P009/S001_transition_B_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P009/S001_transition_B_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P009/S001_transition_B_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P009/S001_transition_C_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68093, 4]",[68093]
DEJA-VU/segments/sub-P009/S001_transition_C_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P009/S001_transition_C_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P009/S001_transition_C_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P009/S001_transition_D_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68093, 4]",[68093]
DEJA-VU/segments/sub-P009/S001_transition_D_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P009/S001_transition_D_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P009/S001_transition_D_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P009/S002_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94191, 4]",[94191]
DEJA-VU/segments/sub-P009/S002_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P009/S002_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94079, 2]",[94079]
DEJA-VU/segments/sub-P009/S002_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1837, 1]",[1837]
DEJA-VU/segments/sub-P009/S002_quadrant_A_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[81394, 4]",[81394]
DEJA-VU/segments/sub-P009/S002_quadrant_A_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[47698, 7]",[47698]
DEJA-VU/segments/sub-P009/S002_quadrant_A_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[81296, 2]",[81296]
DEJA-VU/segments/sub-P009/S002_quadrant_A_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1588, 1]",[1588]
DEJA-VU/segments/sub-P009/S002_quadrant_B_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[112620, 4]",[112620]
DEJA-VU/segments/sub-P009/S002_quadrant_B_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[65997, 7]",[65997]
DEJA-VU/segments/sub-P009/S002_quadrant_B_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[112485, 2]",[112485]
DEJA-VU/segments/sub-P009/S002_quadrant_B_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2197, 1]",[2197]
DEJA-VU/segments/sub-P009/S002_quadrant_C_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[73202, 4]",[73202]
DEJA-VU/segments/sub-P009/S002_quadrant_C_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[42898, 7]",[42898]
DEJA-VU/segments/sub-P009/S002_quadrant_C_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[73115, 2]",[73115]
DEJA-VU/segments/sub-P009/S002_quadrant_C_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1428, 1]",[1428]
DEJA-VU/segments/sub-P009/S002_transition_B_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68084, 4]",[68084]
DEJA-VU/segments/sub-P009/S002_transition_B_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P009/S002_transition_B_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68003, 2]",[68003]
DEJA-VU/segments/sub-P009/S002_transition_B_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1327, 1]",[1327]
DEJA-VU/segments/sub-P009/S002_transition_C_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68084, 4]",[68084]
DEJA-VU/segments/sub-P009/S002_transition_C_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P009/S002_transition_C_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68003, 2]",[68003]
DEJA-VU/segments/sub-P009/S002_transition_C_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1327, 1]",[1327]
DEJA-VU/segments/sub-P009/S002_transition_D_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68084, 4]",[68084]
DEJA-VU/segments/sub-P009/S002_transition_D_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P009/S002_transition_D_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68003, 2]",[68003]
DEJA-VU/segments/sub-P009/S002_transition_D_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1327, 1]",[1327]
DEJA-VU/segments/sub-P010/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94197, 4]",[94197]
DEJA-VU/segments/sub-P010/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P010/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94065, 2]",[94065]
DEJA-VU/segments/sub-P010/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P010/S001_quadrant_A_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[89077, 4]",[89077]
DEJA-VU/segments/sub-P010/S001_quadrant_A_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[52197, 7]",[52197]
DEJA-VU/segments/sub-P010/S001_quadrant_A_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[88953, 2]",[88953]
DEJA-VU/segments/sub-P010/S001_quadrant_A_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1740, 1]",[1740]
DEJA-VU/segments/sub-P010/S001_quadrant_B_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[84469, 4]",[84469]
DEJA-VU/segments/sub-P010/S001_quadrant_B_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[49498, 7]",[49498]
DEJA-VU/segments/sub-P010/S001_quadrant_B_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[84352, 2]",[84352]
DEJA-VU/segments/sub-P010/S001_quadrant_B_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1650, 1]",[1650]
DEJA-VU/segments/sub-P010/S001_quadrant_C_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[92660, 4]",[92660]
DEJA-VU/segments/sub-P010/S001_quadrant_C_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[54298, 7]",[54298]
DEJA-VU/segments/sub-P010/S001_quadrant_C_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[92532, 2]",[92532]
DEJA-VU/segments/sub-P010/S001_quadrant_C_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1809, 1]",[1809]
DEJA-VU/segments/sub-P010/S001_transition_A_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68087, 4]",[68087]
DEJA-VU/segments/sub-P010/S001_transition_A_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P010/S001_transition_A_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67993, 2]",[67993]
DEJA-VU/segments/sub-P010/S001_transition_A_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P010/S001_transition_B_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68088, 4]",[68088]
DEJA-VU/segments/sub-P010/S001_transition_B_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P010/S001_transition_B_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67993, 2]",[67993]
DEJA-VU/segments/sub-P010/S001_transition_B_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P010/S001_transition_D_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68087, 4]",[68087]
DEJA-VU/segments/sub-P010/S001_transition_D_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P010/S001_transition_D_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67993, 2]",[67993]
DEJA-VU/segments/sub-P010/S001_transition_D_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P011/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94185, 4]",[94185]
DEJA-VU/segments/sub-P011/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55197, 7]",[55197]
DEJA-VU/segments/sub-P011/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94053, 2]",[94053]
DEJA-VU/segments/sub-P011/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P011/S001_quadrant_A_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[88042, 4]",[88042]
DEJA-VU/segments/sub-P011/S001_quadrant_A_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[51597, 7]",[51597]
DEJA-VU/segments/sub-P011/S001_quadrant_A_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[87919, 2]",[87919]
DEJA-VU/segments/sub-P011/S001_quadrant_A_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1720, 1]",[1720]
DEJA-VU/segments/sub-P011/S001_quadrant_B_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[112612, 4]",[112612]
DEJA-VU/segments/sub-P011/S001_quadrant_B_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[65997, 7]",[65997]
DEJA-VU/segments/sub-P011/S001_quadrant_B_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[112454, 2]",[112454]
DEJA-VU/segments/sub-P011/S001_quadrant_B_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2200, 1]",[2200]
DEJA-VU/segments/sub-P011/S001_quadrant_C_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[101863, 4]",[101863]
DEJA-VU/segments/sub-P011/S001_quadrant_C_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[59697, 7]",[59697]
DEJA-VU/segments/sub-P011/S001_quadrant_C_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[101721, 2]",[101721]
DEJA-VU/segments/sub-P011/S001_quadrant_C_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1989, 1]",[1989]
DEJA-VU/segments/sub-P011/S001_transition_A_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68080, 4]",[68080]
DEJA-VU/segments/sub-P011/S001_transition_A_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P011/S001_transition_A_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67984, 2]",[67984]
DEJA-VU/segments/sub-P011/S001_transition_A_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P011/S001_transition_B_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68079, 4]",[68079]
DEJA-VU/segments/sub-P011/S001_transition_B_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P011/S001_transition_B_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67984, 2]",[67984]
DEJA-VU/segments/sub-P011/S001_transition_B_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P011/S001_transition_D_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68079, 4]",[68079]
DEJA-VU/segments/sub-P011/S001_transition_D_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P011/S001_transition_D_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67984, 2]",[67984]
DEJA-VU/segments/sub-P011/S001_transition_D_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P011/S002_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94205, 4]",[94205]
DEJA-VU/segments/sub-P011/S002_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P011/S002_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94205, 2]",[94205]
DEJA-VU/segments/sub-P011/S002_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P011/S002_quadrant_A_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[66558, 4]",[66558]
DEJA-VU/segments/sub-P011/S002_quadrant_A_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[38998, 7]",[38998]
DEJA-VU/segments/sub-P011/S002_quadrant_A_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[66559, 2]",[66559]
DEJA-VU/segments/sub-P011/S002_quadrant_A_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1300, 1]",[1300]
DEJA-VU/segments/sub-P011/S002_quadrant_B_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[110588, 4]",[110588]
DEJA-VU/segments/sub-P011/S002_quadrant_B_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[64797, 7]",[64797]
DEJA-VU/segments/sub-P011/S002_quadrant_B_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[110589, 2]",[110589]
DEJA-VU/segments/sub-P011/S002_quadrant_B_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2160, 1]",[2160]
DEJA-VU/segments/sub-P011/S002_quadrant_C_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[92669, 4]",[92669]
